Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2001","2001","3050","FAO TIER 1","kt","22.2192","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2002","2002","3050","FAO TIER 1","kt","0.0081","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2002","2002","3050","FAO TIER 1","kt","22.2734","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2003","2003","3050","FAO TIER 1","kt","0.0081","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2003","2003","3050","FAO TIER 1","kt","22.3261","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2004","2004","3050","FAO TIER 1","kt","0.0081","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2004","2004","3050","FAO TIER 1","kt","22.3261","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2005","2005","3050","FAO TIER 1","kt","0.0081","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2005","2005","3050","FAO TIER 1","kt","22.3261","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2006","2006","3050","FAO TIER 1","kt","0.0081","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2006","2006","3050","FAO TIER 1","kt","22.2718","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2007","2007","3050","FAO TIER 1","kt","0.0081","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2007","2007","3050","FAO TIER 1","kt","22.2176","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2008","2008","3050","FAO TIER 1","kt","0.0081","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2008","2008","3050","FAO TIER 1","kt","22.2176","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2009","2009","3050","FAO TIER 1","kt","0.0081","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2009","2009","3050","FAO TIER 1","kt","22.2176","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2010","2010","3050","FAO TIER 1","kt","0.0081","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2010","2010","3050","FAO TIER 1","kt","22.2176","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2011","2011","3050","FAO TIER 1","kt","0.0081","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2011","2011","3050","FAO TIER 1","kt","22.2176","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2012","2012","3050","FAO TIER 1","kt","0.0081","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2012","2012","3050","FAO TIER 1","kt","22.2176","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2013","2013","3050","FAO TIER 1","kt","0.008","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2013","2013","3050","FAO TIER 1","kt","21.9462","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2014","2014","3050","FAO TIER 1","kt","0.008","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2014","2014","3050","FAO TIER 1","kt","21.9462","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2015","2015","3050","FAO TIER 1","kt","0.008","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2015","2015","3050","FAO TIER 1","kt","21.9462","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2016","2016","3050","FAO TIER 1","kt","0.008","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2016","2016","3050","FAO TIER 1","kt","21.9462","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2017","2017","3050","FAO TIER 1","kt","0.008","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2017","2017","3050","FAO TIER 1","kt","21.9462","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2019","2019","3050","FAO TIER 1","kt","0.0073","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2019","2019","3050","FAO TIER 1","kt","20.9649","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2020","2020","3050","FAO TIER 1","kt","0.0073","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2020","2020","3050","FAO TIER 1","kt","20.9649","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7230","Emissions (N2O)","6728","Grassland organic soils","2021","2021","3050","FAO TIER 1","kt","0.0073","E","Estimated value",""
"GV","Emissions from Drained organic soils","380","Italy","7273","Emissions (CO2)","6728","Grassland organic soils","2021","2021","3050","FAO TIER 1","kt","20.9649","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2000","2000","3050","FAO TIER 1","kt","0.0258","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2000","2000","3050","FAO TIER 1","kt","168.6314","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2001","2001","3050","FAO TIER 1","kt","0.0258","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2001","2001","3050","FAO TIER 1","kt","168.6314","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2002","2002","3050","FAO TIER 1","kt","0.0258","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2002","2002","3050","FAO TIER 1","kt","168.6314","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2003","2003","3050","FAO TIER 1","kt","0.0259","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2003","2003","3050","FAO TIER 1","kt","169.3827","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2004","2004","3050","FAO TIER 1","kt","0.0259","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2004","2004","3050","FAO TIER 1","kt","169.3827","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2005","2005","3050","FAO TIER 1","kt","0.0259","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2005","2005","3050","FAO TIER 1","kt","169.3827","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2006","2006","3050","FAO TIER 1","kt","0.0269","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2006","2006","3050","FAO TIER 1","kt","175.8097","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2007","2007","3050","FAO TIER 1","kt","0.0269","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2007","2007","3050","FAO TIER 1","kt","175.8097","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2008","2008","3050","FAO TIER 1","kt","0.0269","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2008","2008","3050","FAO TIER 1","kt","175.8097","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2009","2009","3050","FAO TIER 1","kt","0.0272","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2009","2009","3050","FAO TIER 1","kt","177.3968","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2010","2010","3050","FAO TIER 1","kt","0.0273","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2010","2010","3050","FAO TIER 1","kt","178.6498","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2011","2011","3050","FAO TIER 1","kt","0.0273","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2011","2011","3050","FAO TIER 1","kt","178.6498","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2012","2012","3050","FAO TIER 1","kt","0.0281","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2012","2012","3050","FAO TIER 1","kt","183.4972","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2013","2013","3050","FAO TIER 1","kt","0.0281","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2013","2013","3050","FAO TIER 1","kt","183.4972","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2014","2014","3050","FAO TIER 1","kt","0.0281","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2014","2014","3050","FAO TIER 1","kt","183.4972","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2015","2015","3050","FAO TIER 1","kt","0.0281","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2015","2015","3050","FAO TIER 1","kt","183.4972","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2016","2016","3050","FAO TIER 1","kt","0.0281","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2016","2016","3050","FAO TIER 1","kt","183.4972","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2017","2017","3050","FAO TIER 1","kt","0.0281","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2017","2017","3050","FAO TIER 1","kt","183.4972","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2019","2019","3050","FAO TIER 1","kt","0.0261","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2019","2019","3050","FAO TIER 1","kt","170.5472","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2020","2020","3050","FAO TIER 1","kt","0.0261","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2020","2020","3050","FAO TIER 1","kt","170.5472","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6727","Cropland organic soils","2021","2021","3050","FAO TIER 1","kt","0.0261","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6727","Cropland organic soils","2021","2021","3050","FAO TIER 1","kt","170.5472","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2000","2000","3050","FAO TIER 1","kt","0.0164","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2000","2000","3050","FAO TIER 1","kt","73.6912","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2001","2001","3050","FAO TIER 1","kt","0.0164","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2001","2001","3050","FAO TIER 1","kt","73.6912","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2002","2002","3050","FAO TIER 1","kt","0.0164","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2002","2002","3050","FAO TIER 1","kt","73.6912","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2003","2003","3050","FAO TIER 1","kt","0.0163","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2003","2003","3050","FAO TIER 1","kt","73.1761","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2004","2004","3050","FAO TIER 1","kt","0.0163","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2004","2004","3050","FAO TIER 1","kt","73.1761","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2005","2005","3050","FAO TIER 1","kt","0.0163","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2005","2005","3050","FAO TIER 1","kt","73.1761","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2006","2006","3050","FAO TIER 1","kt","0.0163","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2006","2006","3050","FAO TIER 1","kt","73.0039","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2007","2007","3050","FAO TIER 1","kt","0.0163","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2007","2007","3050","FAO TIER 1","kt","73.0039","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2008","2008","3050","FAO TIER 1","kt","0.0163","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2008","2008","3050","FAO TIER 1","kt","73.0039","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2009","2009","3050","FAO TIER 1","kt","0.0163","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2009","2009","3050","FAO TIER 1","kt","73.0612","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2010","2010","3050","FAO TIER 1","kt","0.0166","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2010","2010","3050","FAO TIER 1","kt","74.3214","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2011","2011","3050","FAO TIER 1","kt","0.0166","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2011","2011","3050","FAO TIER 1","kt","74.3214","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2012","2012","3050","FAO TIER 1","kt","0.0172","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2012","2012","3050","FAO TIER 1","kt","77.1287","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2013","2013","3050","FAO TIER 1","kt","0.0172","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2013","2013","3050","FAO TIER 1","kt","77.1287","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2014","2014","3050","FAO TIER 1","kt","0.0172","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2014","2014","3050","FAO TIER 1","kt","77.1287","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2015","2015","3050","FAO TIER 1","kt","0.0172","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2015","2015","3050","FAO TIER 1","kt","77.1287","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2016","2016","3050","FAO TIER 1","kt","0.0175","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2016","2016","3050","FAO TIER 1","kt","78.2748","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2017","2017","3050","FAO TIER 1","kt","0.0175","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2017","2017","3050","FAO TIER 1","kt","78.2748","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2019","2019","3050","FAO TIER 1","kt","0.0162","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2019","2019","3050","FAO TIER 1","kt","72.5474","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2020","2020","3050","FAO TIER 1","kt","0.0162","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2020","2020","3050","FAO TIER 1","kt","72.5474","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7230","Emissions (N2O)","6728","Grassland organic soils","2021","2021","3050","FAO TIER 1","kt","0.0162","E","Estimated value",""
"GV","Emissions from Drained organic soils","388","Jamaica","7273","Emissions (CO2)","6728","Grassland organic soils","2021","2021","3050","FAO TIER 1","kt","72.5474","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2000","2000","3050","FAO TIER 1","kt","3.5837","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2000","2000","3050","FAO TIER 1","kt","5081.4995","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2001","2001","3050","FAO TIER 1","kt","3.5694","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2001","2001","3050","FAO TIER 1","kt","5061.2564","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2002","2002","3050","FAO TIER 1","kt","3.5569","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2002","2002","3050","FAO TIER 1","kt","5043.4641","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2003","2003","3050","FAO TIER 1","kt","3.5502","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2003","2003","3050","FAO TIER 1","kt","5033.9714","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2004","2004","3050","FAO TIER 1","kt","3.5534","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2004","2004","3050","FAO TIER 1","kt","5038.4934","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2005","2005","3050","FAO TIER 1","kt","3.498","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2005","2005","3050","FAO TIER 1","kt","4959.9618","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2006","2006","3050","FAO TIER 1","kt","3.461","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2006","2006","3050","FAO TIER 1","kt","4907.4534","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2007","2007","3050","FAO TIER 1","kt","3.3543","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2007","2007","3050","FAO TIER 1","kt","4756.1804","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2008","2008","3050","FAO TIER 1","kt","3.2965","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2008","2008","3050","FAO TIER 1","kt","4674.2425","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2009","2009","3050","FAO TIER 1","kt","3.2127","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2009","2009","3050","FAO TIER 1","kt","4555.4375","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2010","2010","3050","FAO TIER 1","kt","3.1445","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2010","2010","3050","FAO TIER 1","kt","4458.7054","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2011","2011","3050","FAO TIER 1","kt","3.0968","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2011","2011","3050","FAO TIER 1","kt","4391.1552","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2012","2012","3050","FAO TIER 1","kt","3.0506","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2012","2012","3050","FAO TIER 1","kt","4325.5546","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2013","2013","3050","FAO TIER 1","kt","3.0095","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2013","2013","3050","FAO TIER 1","kt","4267.371","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2014","2014","3050","FAO TIER 1","kt","2.9578","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2014","2014","3050","FAO TIER 1","kt","4193.9615","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2015","2015","3050","FAO TIER 1","kt","2.9285","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2015","2015","3050","FAO TIER 1","kt","4152.401","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2016","2016","3050","FAO TIER 1","kt","2.925","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2016","2016","3050","FAO TIER 1","kt","4147.4905","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2017","2017","3050","FAO TIER 1","kt","2.9199","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2017","2017","3050","FAO TIER 1","kt","4140.2139","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2019","2019","3050","FAO TIER 1","kt","2.9083","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2019","2019","3050","FAO TIER 1","kt","4123.7635","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7230","Emissions (N2O)","6727","Cropland organic soils","2020","2020","3050","FAO TIER 1","kt","2.9082","E","Estimated value",""
"GV","Emissions from Drained organic soils","392","Japan","7273","Emissions (CO2)","6727","Cropland organic soils","2020","2020","3050","FAO TIER 1","kt","4123.6877","E","Estimated value",""
